sounding_id,xco2,operation_mode,xco2_quality_flag,target_name,latitude,longitude,index_right,Target Name,datetime,local_time,timezone,city,country,population
2.02E+15,407.88132,b'AM',FALSE,fossil_Naples_Italy,41.04832,14.271779,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.5091,b'AM',FALSE,fossil_Naples_Italy,41.051064,14.243,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.5889,b'AM',FALSE,fossil_Naples_Italy,41.05375,14.213993,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.54764,b'AM',FALSE,fossil_Naples_Italy,41.056404,14.184836,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.5913,b'AM',FALSE,fossil_Naples_Italy,41.059006,14.155455,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.66946,b'AM',FALSE,fossil_Naples_Italy,41.061577,14.125906,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.5688,b'AM',FALSE,fossil_Naples_Italy,41.064095,14.096147,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.10202,b'AM',FALSE,fossil_Naples_Italy,41.058243,14.322548,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.4261,b'AM',FALSE,fossil_Naples_Italy,41.06105,14.29399,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.15573,b'AM',FALSE,fossil_Naples_Italy,41.06381,14.265238,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.57495,b'AM',FALSE,fossil_Naples_Italy,41.066483,14.236186,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.52338,b'AM',FALSE,fossil_Naples_Italy,41.069134,14.206988,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.46725,b'AM',FALSE,fossil_Naples_Italy,41.071735,14.177586,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.9689,b'AM',FALSE,fossil_Naples_Italy,41.07431,14.148035,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.833,b'AM',FALSE,fossil_Naples_Italy,41.07684,14.118273,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.52136,b'AM',FALSE,fossil_Naples_Italy,41.070923,14.344658,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.57193,b'AM',FALSE,fossil_Naples_Italy,41.073708,14.31603,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.23212,b'AM',FALSE,fossil_Naples_Italy,41.076427,14.287146,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.2657,b'AM',FALSE,fossil_Naples_Italy,41.079147,14.258201,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.1981,b'AM',FALSE,fossil_Naples_Italy,41.081745,14.228825,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.60867,b'AM',FALSE,fossil_Naples_Italy,41.084366,14.199457,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.23618,b'AM',FALSE,fossil_Naples_Italy,41.086933,14.169863,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.03516,b'AM',FALSE,fossil_Naples_Italy,41.089466,14.140097,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.7631,b'AM',FALSE,fossil_Naples_Italy,41.08371,14.367098,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.49506,b'AM',FALSE,fossil_Naples_Italy,41.08636,14.338071,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.42093,b'AM',FALSE,fossil_Naples_Italy,41.089108,14.309245,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.2243,b'AM',FALSE,fossil_Naples_Italy,41.09176,14.280088,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.88876,b'AM',FALSE,fossil_Naples_Italy,41.094368,14.250729,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.9797,b'AM',FALSE,fossil_Naples_Italy,41.096962,14.221259,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.31995,b'AM',FALSE,fossil_Naples_Italy,41.09955,14.191699,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.8435,b'AM',FALSE,fossil_Naples_Italy,41.102074,14.161889,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.2311,b'AM',FALSE,fossil_Naples_Italy,41.09689,14.390658,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.17703,b'AM',FALSE,fossil_Naples_Italy,41.10227,14.332747,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.4873,b'AM',FALSE,fossil_Naples_Italy,41.104816,14.303274,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.23627,b'AM',FALSE,fossil_Naples_Italy,41.109554,14.24307,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.49298,b'AM',FALSE,fossil_Naples_Italy,41.11214,14.213485,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.46503,b'AM',FALSE,fossil_Naples_Italy,41.114685,14.18371,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.8056,b'AM',FALSE,fossil_Naples_Italy,41.108917,14.411015,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.6663,b'AM',FALSE,fossil_Naples_Italy,41.114735,14.354279,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.0994,b'AM',FALSE,fossil_Naples_Italy,41.117527,14.3255,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.1127,b'AM',FALSE,fossil_Naples_Italy,41.124725,14.23528,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.45917,b'AM',FALSE,fossil_Naples_Italy,41.127277,14.2055,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.1911,b'AM',FALSE,fossil_Naples_Italy,41.121048,14.431675,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.4882,b'AM',FALSE,fossil_Naples_Italy,41.12397,14.403347,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.51465,b'AM',FALSE,fossil_Naples_Italy,41.127277,14.376061,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.0273,b'AM',FALSE,fossil_Naples_Italy,41.130215,14.347667,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.13977,b'AM',FALSE,fossil_Naples_Italy,41.134705,14.286657,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.06137,b'AM',FALSE,fossil_Naples_Italy,41.137417,14.257401,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.8677,b'AM',FALSE,fossil_Naples_Italy,41.139896,14.227399,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.50977,b'AM',FALSE,fossil_Naples_Italy,41.13361,14.453574,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.2472,b'AM',FALSE,fossil_Naples_Italy,41.13639,14.424822,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.29745,b'AM',FALSE,fossil_Naples_Italy,41.139236,14.396194,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.7969,b'AM',FALSE,fossil_Naples_Italy,41.147297,14.308534,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.2788,b'AM',FALSE,fossil_Naples_Italy,41.149925,14.279015,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.97116,b'AM',FALSE,fossil_Naples_Italy,41.152954,14.250622,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.9347,b'AM',FALSE,fossil_Naples_Italy,41.14622,14.475622,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.07758,b'AM',FALSE,fossil_Naples_Italy,41.14899,14.446826,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.81866,b'AM',FALSE,fossil_Naples_Italy,41.15208,14.418874,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.14243,b'AM',FALSE,fossil_Naples_Italy,41.15989,14.330438,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.10684,b'AM',FALSE,fossil_Naples_Italy,41.162567,14.301034,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.00507,b'AM',FALSE,fossil_Naples_Italy,41.165173,14.271363,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.047,b'AM',FALSE,fossil_Naples_Italy,41.159138,14.498553,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.83923,b'AM',FALSE,fossil_Naples_Italy,41.16165,14.46902,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.21387,b'AM',FALSE,fossil_Naples_Italy,41.16465,14.440793,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.84402,b'AM',FALSE,fossil_Naples_Italy,41.167637,14.412477,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.64,b'AM',FALSE,fossil_Naples_Italy,41.170044,14.382416,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.26697,b'AM',FALSE,fossil_Naples_Italy,41.172688,14.352963,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.1819,b'AM',FALSE,fossil_Naples_Italy,41.174263,14.491103,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.78458,b'AM',FALSE,fossil_Naples_Italy,41.17684,14.461659,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.4424,b'AM',FALSE,fossil_Naples_Italy,41.180077,14.43402,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.20694,b'AM',FALSE,fossil_Naples_Italy,41.18285,14.405008,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.91736,b'AM',FALSE,fossil_Naples_Italy,41.185505,14.375578,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,409.52145,b'AM',FALSE,fossil_Naples_Italy,41.186802,14.513007,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,407.76633,b'AM',FALSE,fossil_Naples_Italy,41.189384,14.483544,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.54276,b'AM',FALSE,fossil_Naples_Italy,41.192154,14.454542,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.94012,b'AM',FALSE,fossil_Naples_Italy,41.195328,14.426668,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,408.2921,b'AM',FALSE,fossil_Naples_Italy,41.19777,14.39658,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Caserta,Italy,250000
2.02E+15,410.18103,b'AM',FALSE,fossil_Naples_Italy,41.19657,14.563801,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Benevento,Italy,61791
2.02E+15,408.16333,b'AM',FALSE,fossil_Naples_Italy,41.199272,14.534732,268,fossil_Naples_Italy,10/8/19 11:21,10/8/19 13:21,CEST,Benevento,Italy,61791
2.02E+15,408.8447,b'AM',FALSE,fossil_Naples_Italy,41.027412,13.991099,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,408.7786,b'AM',FALSE,fossil_Naples_Italy,41.040077,14.012949,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,409.1463,b'AM',FALSE,fossil_Naples_Italy,41.036827,13.972063,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,408.42914,b'AM',FALSE,fossil_Naples_Italy,41.05269,14.034687,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,408.34738,b'AM',FALSE,fossil_Naples_Italy,41.04948,13.993873,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,409.0182,b'AM',FALSE,fossil_Naples_Italy,41.0653,14.056434,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Caserta,Italy,250000
2.02E+15,408.22083,b'AM',FALSE,fossil_Naples_Italy,41.062096,14.015611,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,408.43942,b'AM',FALSE,fossil_Naples_Italy,41.058773,13.974384,268,fossil_Naples_Italy,10/8/19 11:22,10/8/19 13:22,CEST,Naples,Italy,2250000
2.02E+15,407.79242,b'AM',FALSE,fossil_Guadalajara_Mexico,20.759802,-102.96836,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.17075,b'AM',FALSE,fossil_Guadalajara_Mexico,20.560143,-103.3105,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.4461,b'AM',FALSE,fossil_Guadalajara_Mexico,20.594017,-103.26047,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,406.752,b'AM',FALSE,fossil_Guadalajara_Mexico,20.624891,-103.255424,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,406.84253,b'AM',FALSE,fossil_Guadalajara_Mexico,20.65762,-103.227844,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.45178,b'AM',FALSE,fossil_Guadalajara_Mexico,20.771423,-103.13133,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.04346,b'AM',FALSE,fossil_Guadalajara_Mexico,20.835964,-103.076195,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,409.87775,b'AM',FALSE,fossil_Guadalajara_Mexico,20.852215,-103.06252,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.8596,b'AM',FALSE,fossil_Guadalajara_Mexico,20.7793,-102.997826,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.41074,b'AM',FALSE,fossil_Guadalajara_Mexico,20.838537,-103.03168,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.74908,b'AM',FALSE,fossil_Guadalajara_Mexico,20.853563,-103.04012,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,409.38574,b'AM',FALSE,fossil_Guadalajara_Mexico,20.868393,-103.04871,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.6206,b'AM',FALSE,fossil_Guadalajara_Mexico,20.854784,-103.01769,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.30023,b'AM',FALSE,fossil_Guadalajara_Mexico,20.869713,-103.0262,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.17737,b'AM',FALSE,fossil_Guadalajara_Mexico,20.88449,-103.03483,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,409.9756,b'AM',FALSE,fossil_Guadalajara_Mexico,20.885742,-103.01251,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.5532,b'AM',FALSE,fossil_Guadalajara_Mexico,20.871914,-102.98188,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.85983,b'AM',FALSE,fossil_Guadalajara_Mexico,20.916964,-103.00725,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.53552,b'AM',FALSE,fossil_Guadalajara_Mexico,20.888521,-102.96784,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.2611,b'AM',FALSE,fossil_Guadalajara_Mexico,20.917038,-102.985504,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.09412,b'AM',FALSE,fossil_Guadalajara_Mexico,20.93318,-102.99343,269,fossil_Guadalajara_Mexico,10/8/19 17:24,10/8/19 12:24,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.8079,b'AM',FALSE,fossil_Guadalajara_Mexico,20.49896,-103.347626,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.2245,b'AM',FALSE,fossil_Guadalajara_Mexico,20.50677,-103.36131,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.05127,b'AM',FALSE,fossil_Guadalajara_Mexico,20.604397,-103.27857,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.58478,b'AM',FALSE,fossil_Guadalajara_Mexico,20.619976,-103.30598,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.165,b'AM',FALSE,fossil_Guadalajara_Mexico,20.635427,-103.33361,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.6408,b'AM',FALSE,fossil_Guadalajara_Mexico,20.643124,-103.34746,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.45496,b'AM',FALSE,fossil_Guadalajara_Mexico,20.604967,-103.23751,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.0504,b'AM',FALSE,fossil_Guadalajara_Mexico,20.612862,-103.25104,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,406.92233,b'AM',FALSE,fossil_Guadalajara_Mexico,20.643982,-103.30598,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.9133,b'AM',FALSE,fossil_Guadalajara_Mexico,20.6517,-103.3198,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.41968,b'AM',FALSE,fossil_Guadalajara_Mexico,20.659388,-103.33368,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.255,b'AM',FALSE,fossil_Guadalajara_Mexico,20.62915,-103.23716,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.03635,b'AM',FALSE,fossil_Guadalajara_Mexico,20.644707,-103.264725,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.74606,b'AM',FALSE,fossil_Guadalajara_Mexico,20.652487,-103.27844,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.30472,b'AM',FALSE,fossil_Guadalajara_Mexico,20.660238,-103.292206,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.85556,b'AM',FALSE,fossil_Guadalajara_Mexico,20.667963,-103.30601,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.1754,b'AM',FALSE,fossil_Guadalajara_Mexico,20.675661,-103.319855,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,406.62833,b'AM',FALSE,fossil_Guadalajara_Mexico,20.676502,-103.278404,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.49872,b'AM',FALSE,fossil_Guadalajara_Mexico,20.68422,-103.292244,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.2544,b'AM',FALSE,fossil_Guadalajara_Mexico,20.691929,-103.30605,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,405.2991,b'AM',FALSE,fossil_Guadalajara_Mexico,20.69275,-103.264656,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,406.0254,b'AM',FALSE,fossil_Guadalajara_Mexico,20.708193,-103.29227,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.05197,b'AM',FALSE,fossil_Guadalajara_Mexico,20.718178,-103.182045,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.77475,b'AM',FALSE,fossil_Guadalajara_Mexico,20.718758,-103.14087,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,409.22522,b'AM',FALSE,fossil_Guadalajara_Mexico,20.750113,-103.195404,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.6275,b'AM',FALSE,fossil_Guadalajara_Mexico,20.757872,-103.20916,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.81943,b'AM',FALSE,fossil_Guadalajara_Mexico,20.735077,-103.12687,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,408.0855,b'AM',FALSE,fossil_Guadalajara_Mexico,20.75854,-103.167984,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.4316,b'AM',FALSE,fossil_Guadalajara_Mexico,20.766333,-103.18169,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.33914,b'AM',FALSE,fossil_Guadalajara_Mexico,20.781843,-103.20919,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,407.44724,b'AM',FALSE,fossil_Guadalajara_Mexico,20.789541,-103.22307,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
2.02E+15,409.74918,b'AM',FALSE,fossil_Guadalajara_Mexico,20.766977,-103.14047,269,fossil_Guadalajara_Mexico,10/8/19 17:25,10/8/19 12:25,CDT,Guadalajara,Mexico,4198000
