target_name,xco2,latitude,longitude,datetime,tag,location_1,city_country,country,city
b'fossil_Rostov-on-Don_Russia',419.5526886,47.26900932,39.3906064,7/22/24 14:42,b'fossil,Rostov-on-Don_Russia',Rostov-on-Don_Russia,Russia,Rostov-on-Don
b'fossil_Sacramento_USA',422.0946655,38.68262677,-121.7306959,8/14/24 15:03,b'fossil,Sacramento_USA',Sacramento_USA,USA,Sacramento
b'fossil_Salt_Lake_City_USA',421.9209595,40.6048557,-112.2082475,7/31/24 19:52,b'fossil,Salt_Lake_City_USA',Salt_Lake_City_USA,USA,Salt_Lake_City
b'fossil_Samut_Prakan_Thailand',426.6291504,13.89324479,100.404507,9/16/24 9:11,b'fossil,Samut_Prakan_Thailand',Samut_Prakan_Thailand,Thailand,Samut_Prakan
b'fossil_San_Antonio_USA',421.8961792,29.70799375,-98.83867761,8/12/24 21:39,b'fossil,San_Antonio_USA',San_Antonio_USA,USA,San_Antonio
b'fossil_San_Cristobal_Dominican_Republic',422.3420563,18.62763814,-70.2742004,8/3/24 14:17,b'fossil,San_Cristobal_Dominican_Republic',San_Cristobal_Dominican_Republic,Dominican_Republic,San_Cristobal
b'fossil_San_Diego_USA',424.8143463,32.95136369,-116.8772658,9/20/24 23:13,b'fossil,San_Diego_USA',San_Diego_USA,USA,San_Diego
b'fossil_San_Francisco_USA',423.1763458,37.84306379,-122.0679193,7/19/24 1:31,b'fossil,San_Francisco_USA',San_Francisco_USA,USA,San_Francisco
b'fossil_San_Jose_USA',421.7507629,37.32353804,-121.8835289,9/30/24 20:03,b'fossil,San_Jose_USA',San_Jose_USA,USA,San_Jose
b'fossil_Santiago_Chile',421.855072,-33.44250687,-71.08776632,9/9/24 20:34,b'fossil,Santiago_Chile',Santiago_Chile,Chile,Santiago
b'fossil_Sao_Paulo_Brazil',422.5951843,-23.39843846,-47.008527,7/16/24 17:28,b'fossil,Sao_Paulo_Brazil',Sao_Paulo_Brazil,Brazil,Sao_Paulo
b'fossil_Seattle_USA',421.0060425,47.56968349,-122.5600365,7/23/24 1:32,b'fossil,Seattle_USA',Seattle_USA,USA,Seattle
b'fossil_Seoul_South_Korea',424.4208069,37.5661548,126.7755446,8/1/24 3:35,b'fossil,Seoul_South_Korea',Seoul_South_Korea,South_Korea,Seoul
b'fossil_Shah_Alam_Malaysia',423.5118103,3.113384878,101.6571886,8/18/24 7:46,b'fossil,Shah_Alam_Malaysia',Shah_Alam_Malaysia,Malaysia,Shah_Alam
b'fossil_Shanghai_China',426.21875,31.01160256,121.0406521,7/21/24 7:38,b'fossil,Shanghai_China',Shanghai_China,China,Shanghai
b'fossil_Shenyang_China',423.1406555,41.87127706,123.0968064,7/19/24 9:17,b'fossil,Shenyang_China',Shenyang_China,China,Shenyang
b'fossil_Singapore_Singapore',422.83078,1.596358742,103.7490985,9/18/24 7:35,b'fossil,Singapore_Singapore',Singapore_Singapore,Singapore,Singapore
b'fossil_Sohag_Egypt',422.3404846,26.55376683,31.48141121,8/10/24 13:57,b'fossil,Sohag_Egypt',Sohag_Egypt,Egypt,Sohag
b'fossil_St_Louis_USA',423.9698486,38.46039497,-90.55567469,10/5/24 16:06,b'fossil,St_Louis_USA',St_Louis_USA,USA,St_Louis
b'fossil_St_Petersburg_USA',422.996994,29.33749771,-84.07542292,10/8/24 13:44,b'fossil,St_Petersburg_USA',St_Petersburg_USA,USA,St_Petersburg
b'fossil_Sydney_Australia',421.4365234,-33.41371059,150.7085103,10/30/24 1:45,b'fossil,Sydney_Australia',Sydney_Australia,Australia,Sydney
b'fossil_Tabriz_Iran',421.7566986,38.09021529,46.01246711,7/19/24 13:54,b'fossil,Tabriz_Iran',Tabriz_Iran,Iran,Tabriz
b'fossil_Taegu_South_Korea',422.4919128,35.37653076,128.0900495,7/21/24 7:40,b'fossil,Taegu_South_Korea',Taegu_South_Korea,South_Korea,Taegu
b'fossil_Taejon_South_Korea',425.9168396,38.97071711,125.2853826,12/9/24 0:07,b'fossil,Taejon_South_Korea',Taejon_South_Korea,South_Korea,Taejon
b'fossil_Taichung_Taiwan',424.9498901,24.12646573,120.712995,8/24/24 2:52,b'fossil,Taichung_Taiwan',Taichung_Taiwan,Taiwan,Taichung
b'fossil_Taipei_Taiwan',424.5964355,24.71815625,121.1465516,7/18/24 8:26,b'fossil,Taipei_Taiwan',Taipei_Taiwan,Taiwan,Taipei
b'fossil_Taiyuan_China',426.3572083,38.17905145,111.8333068,10/26/24 1:27,b'fossil,Taiyuan_China',Taiyuan_China,China,Taiyuan
b'fossil_Tehran_Iran',425.5560608,35.54311683,51.08252231,7/20/24 13:06,b'fossil,Tehran_Iran',Tehran_Iran,Iran,Tehran
b'fossil_Tel_Aviv-Yafo_Israel',423.1266174,31.71494812,34.77378967,7/26/24 11:24,b'fossil,Tel_Aviv-Yafo_Israel',Tel_Aviv-Yafo_Israel,Israel,Tel_Aviv-Yafo
b'fossil_Tianjin_China',424.4375763,38.66592645,116.6019611,10/4/24 2:58,b'fossil,Tianjin_China',Tianjin_China,China,Tianjin
b'fossil_Tokyo_Japan',424.8007507,35.93500645,139.5366313,12/10/24 5:50,b'fossil,Tokyo_Japan',Tokyo_Japan,Japan,Tokyo
b'fossil_Toronto_Canada',421.7987366,43.79136418,-79.99373275,7/20/24 22:26,b'fossil,Toronto_Canada',Toronto_Canada,Canada,Toronto
b'fossil_Urumqi_China',422.1232452,43.76117682,87.32979291,7/24/24 9:59,b'fossil,Urumqi_China',Urumqi_China,China,Urumqi
b'fossil_Vancouver_Canada',421.3580627,49.17571489,-123.0115922,7/25/24 1:32,b'fossil,Vancouver_Canada',Vancouver_Canada,Canada,Vancouver
b'fossil_Vienna_Austria',421.2964478,48.29743513,16.09855982,8/2/24 15:25,b'fossil,Vienna_Austria',Vienna_Austria,Austria,Vienna
b'fossil_Washington_DC_USA',421.9717102,39.14788105,-77.310501,8/6/24 21:41,b'fossil,Washington_DC_USA',Washington_DC_USA,USA,Washington_DC
b'fossil_Wenzhou_China',423.7469788,27.96917315,120.3415473,7/29/24 4:22,b'fossil,Wenzhou_China',Wenzhou_China,China,Wenzhou
b'fossil_Wuhan_China',425.2523651,30.8674043,114.1393888,7/20/24 8:25,b'fossil,Wuhan_China',Wuhan_China,China,Wuhan
b'fossil_Wuxi_China',424.3696899,31.63340912,120.0006901,8/1/24 3:33,b'fossil,Wuxi_China',Wuxi_China,China,Wuxi
b'fossil_Xiamen_China',422.8287506,24.69839442,118.369278,10/13/24 7:10,b'fossil,Xiamen_China',Xiamen_China,China,Xiamen
b'fossil_Xian_China',424.5835571,34.45528064,108.7051136,7/18/24 10:03,b'fossil,Xian_China',Xian_China,China,Xian
b'fossil_Yinchuan_China',423.0921021,38.69387438,105.938102,8/9/24 8:29,b'fossil,Yinchuan_China',Yinchuan_China,China,Yinchuan
b'fossil_Zhengzhou_China',421.4735718,34.87054826,113.3811655,8/21/24 3:38,b'fossil,Zhengzhou_China',Zhengzhou_China,China,Zhengzhou
b'fossil_Zibo_China',426.0313721,37.21565447,116.5323542,8/18/24 4:29,b'fossil,Zibo_China',Zibo_China,China,Zibo
b'fossil_Ad_Damman_Saudi_Arabia',427.8595276,26.39756413,49.3681711,3/18/25 12:53,b'fossil,Ad_Damman_Saudi_Arabia',Ad_Damman_Saudi_Arabia,Saudi_Arabia,Ad_Damman
b'fossil_Adelaide_Australia',422.8097229,-34.86120515,138.6612469,3/10/25 6:28,b'fossil,Adelaide_Australia',Adelaide_Australia,Australia,Adelaide
b'fossil_Ahmadabad_India',426.269989,23.09701953,72.49668218,2/10/25 10:44,b'fossil,Ahmadabad_India',Ahmadabad_India,India,Ahmadabad
b'fossil_Ahvaz_Iran',427.9245911,31.56849875,48.4859045,4/6/25 13:50,b'fossil,Ahvaz_Iran',Ahvaz_Iran,Iran,Ahvaz
b'fossil_Al-Ahmadi_Kuwait',425.8269653,28.54271037,47.4858645,7/29/25 8:44,b'fossil,Al-Ahmadi_Kuwait',Al-Ahmadi_Kuwait,Kuwait,Al-Ahmadi
b'fossil_Al_Ain_UAE',427.6468506,23.8759319,55.38225218,3/31/25 7:15,b'fossil,Al_Ain_UAE',Al_Ain_UAE,UAE,Al_Ain
b'fossil_Al_Hofuf_Saudi_Arabia',426.9302979,25.60302889,49.37667398,2/22/25 7:27,b'fossil,Al_Hofuf_Saudi_Arabia',Al_Hofuf_Saudi_Arabia,Saudi_Arabia,Al_Hofuf
b'fossil_Algoma_Steel',427.6017456,46.50978774,-84.59449761,2/4/25 16:40,b'fossil,Algoma_Steel',Algoma_Steel,Steel,Algoma
b'fossil_Almaty_Kazakhstan',423.9727783,43.40288716,76.37542093,2/5/25 5:01,b'fossil,Almaty_Kazakhstan',Almaty_Kazakhstan,Kazakhstan,Almaty
b'fossil_Amman_Jordan',425.6228943,31.7251619,35.64570628,2/5/25 6:29,b'fossil,Amman_Jordan',Amman_Jordan,Jordan,Amman
b'fossil_Ankara_Turkey',424.1963196,39.82381257,32.54321203,2/2/25 8:54,b'fossil,Ankara_Turkey',Ankara_Turkey,Turkey,Ankara
b'fossil_Ashgabat_Turkmenistan',426.0885925,37.87262689,58.04829291,2/3/25 6:33,b'fossil,Ashgabat_Turkmenistan',Ashgabat_Turkmenistan,Turkmenistan,Ashgabat
b'fossil_Astana_Kazakhstan',424.4060364,51.14220931,70.72039908,2/3/25 8:15,b'fossil,Astana_Kazakhstan',Astana_Kazakhstan,Kazakhstan,Astana
b'fossil_Athens_Greece',424.5046539,38.44884374,23.28173391,4/11/25 12:59,b'fossil,Athens_Greece',Athens_Greece,Greece,Athens
b'fossil_Atlanta_USA',428.0322266,33.86057626,-84.72165408,2/4/25 15:01,b'fossil,Atlanta_USA',Atlanta_USA,USA,Atlanta
b'fossil_Baabda_Lebanon',424.9775391,34.32206331,36.32625344,2/10/25 12:13,b'fossil,Baabda_Lebanon',Baabda_Lebanon,Lebanon,Baabda
b'fossil_Baghdad_Iraq',426.1765442,33.27629627,44.13147764,2/2/25 7:18,b'fossil,Baghdad_Iraq',Baghdad_Iraq,Iraq,Baghdad
b'fossil_Baltimore_USA',428.1694183,39.54520764,-76.96177132,2/24/25 13:32,b'fossil,Baltimore_USA',Baltimore_USA,USA,Baltimore
b'fossil_Bangalore_India',425.2297974,13.26319804,77.27104305,2/21/25 6:45,b'fossil,Bangalore_India',Bangalore_India,India,Bangalore
b'fossil_Baotou_China',427.1999817,40.72274122,109.5224061,2/3/25 3:29,b'fossil,Baotou_China',Baotou_China,China,Baotou
b'fossil_Barcelona_Spain',427.3804474,41.73336165,1.353615642,2/1/25 11:14,b'fossil,Barcelona_Spain',Barcelona_Spain,Spain,Barcelona
b'fossil_Beijing_China',420.2463531,39.83024683,116.2025795,2/8/25 1:05,b'fossil,Beijing_China',Beijing_China,China,Beijing
b'fossil_Benha_Egypt',422.9311829,30.44019453,31.2529494,7/1/25 5:05,b'fossil,Benha_Egypt',Benha_Egypt,Egypt,Benha
b'fossil_Bogota_Colombia',427.4184265,4.968406864,-74.3447992,4/13/25 20:55,b'fossil,Bogota_Colombia',Bogota_Colombia,Colombia,Bogota
b'fossil_Boston_USA',426.1612854,42.60070011,-71.54744041,2/8/25 13:29,b'fossil,Boston_USA',Boston_USA,USA,Boston
b'fossil_Brisbane_Australia',423.8656464,-27.46058841,152.6614548,1/9/25 5:57,b'fossil,Brisbane_Australia',Brisbane_Australia,Australia,Brisbane
b'fossil_Brussels_Belgium',420.4165344,50.95111535,2.13328467,8/6/25 13:29,b'fossil,Brussels_Belgium',Brussels_Belgium,Belgium,Brussels
b'fossil_Bucharest_Romania',422.2453613,44.4226275,25.68901499,2/19/25 8:07,b'fossil,Bucharest_Romania',Bucharest_Romania,Romania,Bucharest
b'fossil_Budapest_Hungary',426.4534912,47.50316029,18.69961398,2/1/25 11:18,b'fossil,Budapest_Hungary',Budapest_Hungary,Hungary,Budapest
b'fossil_Buenos_Aires_Argentina',422.554718,-34.81710495,-59.00652686,1/3/25 21:32,b'fossil,Buenos_Aires_Argentina',Buenos_Aires_Argentina,Argentina,Buenos_Aires
b'fossil_Cairo_Egypt',425.8072052,30.01849467,31.03119354,2/12/25 12:13,b'fossil,Cairo_Egypt',Cairo_Egypt,Egypt,Cairo
b'fossil_Calgary_Canada',426.8146362,51.0972071,-114.2158399,2/2/25 21:27,b'fossil,Calgary_Canada',Calgary_Canada,Canada,Calgary
b'fossil_Cape_Town_South_Africa',422.9966125,-33.74148051,18.66656043,1/4/25 16:06,b'fossil,Cape_Town_South_Africa',Cape_Town_South_Africa,South_Africa,Cape_Town
b'fossil_Caracas_Venezuela',426.558197,10.14336175,-66.95947702,3/4/25 12:07,b'fossil,Caracas_Venezuela',Caracas_Venezuela,Venezuela,Caracas
b'fossil_Changchun_China',425.2866058,43.88111771,124.8331413,2/5/25 1:56,b'fossil,Changchun_China',Changchun_China,China,Changchun
b'fossil_Chengdu_China',427.6538696,30.7440401,104.0577516,4/19/25 5:14,b'fossil,Chengdu_China',Chengdu_China,China,Chengdu
b'fossil_Chennai_India',426.3524475,13.12202646,79.93052174,2/3/25 3:19,b'fossil,Chennai_India',Chennai_India,India,Chennai
b'fossil_Chicago_USA',425.7523193,42.00651349,-88.09792609,2/11/25 19:08,b'fossil,Chicago_USA',Chicago_USA,USA,Chicago
b'fossil_Chifeng_China',425.3041382,42.46554,118.7142635,2/14/25 4:22,b'fossil,Chifeng_China',Chifeng_China,China,Chifeng
b'fossil_Chios_Turkey',423.1124268,40.10209041,28.5596301,2/10/25 12:13,b'fossil,Chios_Turkey',Chios_Turkey,Turkey,Chios
b'fossil_Chongqing_China',424.5511475,29.39146783,106.2966733,3/23/25 7:26,b'fossil,Chongqing_China',Chongqing_China,China,Chongqing
b'fossil_Cologne_Germany',427.2972717,50.97576868,6.436635253,2/2/25 13:42,b'fossil,Cologne_Germany',Cologne_Germany,Germany,Cologne
b'fossil_Columbus_USA',425.4998779,39.75420833,-82.99025957,6/3/25 22:33,b'fossil,Columbus_USA',Columbus_USA,USA,Columbus
b'fossil_Dalian_China',428.9373474,39.04062879,121.5721359,2/6/25 7:37,b'fossil,Dalian_China',Dalian_China,China,Dalian
b'fossil_Dhaka_Bangladesh',426.2229004,23.99968037,90.42225787,2/13/25 8:22,b'fossil,Dhaka_Bangladesh',Dhaka_Bangladesh,Bangladesh,Dhaka
b'fossil_Doha_Qatar',428.1426697,24.74087819,50.93961563,3/26/25 9:41,b'fossil,Doha_Qatar',Doha_Qatar,Qatar,Doha
b'fossil_Dubai_UAE',427.226593,24.86077645,55.23800712,2/5/25 4:54,b'fossil,Dubai_UAE',Dubai_UAE,UAE,Dubai
b'fossil_Durban_South_Africa',422.9989624,-29.69677289,30.43870748,1/9/25 13:39,b'fossil,Durban_South_Africa',Durban_South_Africa,South_Africa,Durban
b'fossil_Esfahan_Iran',426.081665,32.87278448,51.42938854,2/3/25 6:31,b'fossil,Esfahan_Iran',Esfahan_Iran,Iran,Esfahan
b'fossil_Fos_sur_Mer_France',427.0072479,43.79066701,4.570854671,3/26/25 14:27,b'fossil,Fos_sur_Mer_France',Fos_sur_Mer_France,France,Fos_sur_Mer
b'fossil_Fremantle_Australia',422.7296143,-31.931957,116.0469546,1/4/25 9:56,b'fossil,Fremantle_Australia',Fremantle_Australia,Australia,Fremantle
b'fossil_Guadalajara_Mexico',427.7746887,20.80160405,-103.4454165,2/8/25 23:10,b'fossil,Guadalajara_Mexico',Guadalajara_Mexico,Mexico,Guadalajara
b'fossil_Guangzhou_China',427.9423523,23.220279,113.0175816,2/9/25 8:26,b'fossil,Guangzhou_China',Guangzhou_China,China,Guangzhou
b'fossil_Guiyang_China',426.557785,26.42216169,106.383253,6/5/25 2:02,b'fossil,Guiyang_China',Guiyang_China,China,Guiyang
b'fossil_Hangzhou_China',426.778183,30.76744721,119.5566387,2/19/25 3:35,b'fossil,Hangzhou_China',Hangzhou_China,China,Hangzhou
b'fossil_Hanoi_Vietnam',427.1035461,20.81260418,105.6529702,3/24/25 6:35,b'fossil,Hanoi_Vietnam',Hanoi_Vietnam,Vietnam,Hanoi
b'fossil_Harbin_China',419.3877258,45.78298893,126.3113882,2/4/25 2:45,b'fossil,Harbin_China',Harbin_China,China,Harbin
b'fossil_Ho_Chi_Minh_City_Vietnam',429.3794861,10.63110441,106.3705577,2/4/25 0:58,b'fossil,Ho_Chi_Minh_City_Vietnam',Ho_Chi_Minh_City_Vietnam,Vietnam,Ho_Chi_Minh_City
b'fossil_Hong_Kong_China',425.3078918,25.00210907,116.4810138,6/7/25 0:25,b'fossil,Hong_Kong_China',Hong_Kong_China,China,Hong_Kong
b'fossil_Huhot_China',427.6243591,25.93964047,118.1897579,2/14/25 6:01,b'fossil,Huhot_China',Huhot_China,China,Huhot
b'fossil_Hyderabad_India',425.6034241,17.62441922,78.11287747,2/14/25 9:10,b'fossil,Hyderabad_India',Hyderabad_India,India,Hyderabad
b'fossil_Indianapolis_USA',427.9042816,40.46139538,-87.60429695,2/22/25 15:06,b'fossil,Indianapolis_USA',Indianapolis_USA,USA,Indianapolis
b'fossil_Istanbul_Turkey',424.1928101,41.26847383,28.50845615,2/5/25 8:08,b'fossil,Istanbul_Turkey',Istanbul_Turkey,Turkey,Istanbul
b'fossil_Jakarta_Indonesia',425.617981,-6.487627272,106.7831077,3/12/25 9:42,b'fossil,Jakarta_Indonesia',Jakarta_Indonesia,Indonesia,Jakarta
b'fossil_Janschwalde_Germany',421.3994598,51.75330329,13.27690991,4/22/25 5:45,b'fossil,Janschwalde_Germany',Janschwalde_Germany,Germany,Janschwalde
b'fossil_Jeddah_Saudi_Arabia',426.8859558,21.56902843,39.37058173,2/16/25 10:39,b'fossil,Jeddah_Saudi_Arabia',Jeddah_Saudi_Arabia,Saudi_Arabia,Jeddah
b'fossil_Jinan_China',433.1579437,37.34919532,116.4377634,2/20/25 2:46,b'fossil,Jinan_China',Jinan_China,China,Jinan
b'fossil_Johannesburg_South_Africa',424.046463,-25.93653342,27.57157562,2/12/25 15:38,b'fossil,Johannesburg_South_Africa',Johannesburg_South_Africa,South_Africa,Johannesburg
b'fossil_Kansas_City_USA',429.3554688,39.43046793,-94.83359257,2/9/25 20:43,b'fossil,Kansas_City_USA',Kansas_City_USA,USA,Kansas_City
b'fossil_Kaoshsiung_Taiwan',427.7349243,22.80235212,120.4682661,7/23/25 5:42,b'fossil,Kaoshsiung_Taiwan',Kaoshsiung_Taiwan,Taiwan,Kaoshsiung
b'fossil_Karachi_Pakistan',426.7283173,25.14055649,67.18997269,2/17/25 8:17,b'fossil,Karachi_Pakistan',Karachi_Pakistan,Pakistan,Karachi
b'fossil_Katowice_Poland',425.8836975,50.29228923,18.39131665,2/3/25 12:56,b'fossil,Katowice_Poland',Katowice_Poland,Poland,Katowice
b'fossil_Khartoum_Sudan',425.7387085,15.62007475,32.35446174,2/3/25 6:25,b'fossil,Khartoum_Sudan',Khartoum_Sudan,Sudan,Khartoum
b'fossil_Kolkata_India',430.4375458,22.77401352,88.3296833,6/12/25 9:21,b'fossil,Kolkata_India',Kolkata_India,India,Kolkata
b'fossil_Lagos_Nigeria',425.0595093,10.47445941,1.139192313,6/19/25 13:10,b'fossil,Lagos_Nigeria',Lagos_Nigeria,Nigeria,Lagos
b'fossil_Lahore_Pakistan',426.0019531,31.35386391,74.13822612,3/21/25 10:34,b'fossil,Lahore_Pakistan',Lahore_Pakistan,Pakistan,Lahore
b'fossil_Lima_Peru',423.0157471,-11.6454511,-76.93479623,2/20/25 18:30,b'fossil,Lima_Peru',Lima_Peru,Peru,Lima
b'fossil_London_UK',426.4886017,51.60570217,-0.8228555,6/19/25 8:12,b'fossil,London_UK',London_UK,UK,London
b'fossil_Los_Angeles_USA',427.5277405,34.24824772,-118.358271,2/2/25 18:09,b'fossil,Los_Angeles_USA',Los_Angeles_USA,USA,Los_Angeles
b'fossil_Luanda_Angola',424.8803864,-9.032513695,13.37242657,4/30/25 9:15,b'fossil,Luanda_Angola',Luanda_Angola,Angola,Luanda
b'fossil_Madrid_Spain',426.4560242,40.52835306,-3.872413277,4/7/25 16:06,b'fossil,Madrid_Spain',Madrid_Spain,Spain,Madrid
b'fossil_Maebashi_Japan',426.4085236,34.86896594,137.1997094,7/23/25 5:47,b'fossil,Maebashi_Japan',Maebashi_Japan,Japan,Maebashi
b'fossil_Manila_Philippines',426.6377563,14.6237382,120.8634609,2/2/25 1:01,b'fossil,Manila_Philippines',Manila_Philippines,Philippines,Manila
b'fossil_Maracaibo_Venezuela',425.321991,10.86549779,-71.94680356,1/2/25 12:25,b'fossil,Maracaibo_Venezuela',Maracaibo_Venezuela,Venezuela,Maracaibo
b'fossil_Mashhad_Iran',425.6030731,36.2387939,59.25355394,2/4/25 5:45,b'fossil,Mashhad_Iran',Mashhad_Iran,Iran,Mashhad
b'fossil_Mecca_Saudi_Arabia',427.6410522,21.48521822,39.75118829,3/25/25 10:27,b'fossil,Mecca_Saudi_Arabia',Mecca_Saudi_Arabia,Saudi_Arabia,Mecca
b'fossil_Medina_Saudi_Arabia',428.2565155,24.62299949,39.42648981,2/9/25 13:04,b'fossil,Medina_Saudi_Arabia',Medina_Saudi_Arabia,Saudi_Arabia,Medina
b'fossil_Melbourne_Australia',422.5552063,-37.60439879,144.7067763,1/6/25 23:25,b'fossil,Melbourne_Australia',Melbourne_Australia,Australia,Melbourne
b'fossil_Mexico_City_Mexico',427.3853149,19.53763743,-99.31557242,2/4/25 14:56,b'fossil,Mexico_City_Mexico',Mexico_City_Mexico,Mexico,Mexico_City
b'fossil_Miami_USA',427.8231506,26.08413166,-80.67410693,2/2/25 15:00,b'fossil,Miami_USA',Miami_USA,USA,Miami
b'fossil_Milan_Italy',427.3011169,45.51424306,8.874217797,4/3/25 16:05,b'fossil,Milan_Italy',Milan_Italy,Italy,Milan
b'fossil_Monterrey_Mexico',426.7165527,25.74029884,-100.5461002,2/3/25 15:45,b'fossil,Monterrey_Mexico',Monterrey_Mexico,Mexico,Monterrey
b'fossil_Montreal_Canada',425.8597412,45.6693234,-73.77155501,2/19/25 14:17,b'fossil,Montreal_Canada',Montreal_Canada,Canada,Montreal
b'fossil_Mumbai_India',428.0270081,19.3812548,73.09713018,2/5/25 3:20,b'fossil,Mumbai_India',Mumbai_India,India,Mumbai
b'fossil_Munich_Germany',426.7619019,48.08004488,11.09654771,2/15/25 9:42,b'fossil,Munich_Germany',Munich_Germany,Germany,Munich
b'fossil_Nairobi_Kenya',425.046051,-1.392465021,36.3970662,3/31/25 7:07,b'fossil,Nairobi_Kenya',Nairobi_Kenya,Kenya,Nairobi
b'fossil_Nanjing_China',426.5140839,31.61781502,118.0859489,7/17/25 8:57,b'fossil,Nanjing_China',Nanjing_China,China,Nanjing
b'fossil_Naples_Italy',425.7489319,41.25104853,13.86730898,6/11/25 13:07,b'fossil,Naples_Italy',Naples_Italy,Italy,Naples
b'fossil_New_Delhi_India',426.7871399,28.44440573,76.9428445,3/18/25 11:21,b'fossil,New_Delhi_India',New_Delhi_India,India,New_Delhi
b'fossil_New_Orleans_USA',426.3302917,30.0691108,-90.1111067,2/8/25 21:33,b'fossil,New_Orleans_USA',New_Orleans_USA,USA,New_Orleans
b'fossil_New_York_USA',422.7075348,40.78652784,-74.48813151,2/4/25 15:04,b'fossil,New_York_USA',New_York_USA,USA,New_York
b'fossil_Orlando_USA',426.5378265,28.61638389,-81.64583016,2/9/25 20:47,b'fossil,Orlando_USA',Orlando_USA,USA,Orlando
b'fossil_Osaka_Japan',428.6642761,34.67348,135.5117177,4/17/25 3:41,b'fossil,Osaka_Japan',Osaka_Japan,Japan,Osaka
b'fossil_Paris_France',427.2987518,48.89895029,2.047975393,2/17/25 9:40,b'fossil,Paris_France',Paris_France,France,Paris
b'fossil_Peshawar_Pakistan',427.1570892,34.10656651,71.40973478,2/6/25 4:10,b'fossil,Peshawar_Pakistan',Peshawar_Pakistan,Pakistan,Peshawar
b'fossil_Philadelphia_USA',422.0101471,40.08801456,-75.44894724,4/15/25 17:37,b'fossil,Philadelphia_USA',Philadelphia_USA,USA,Philadelphia
b'fossil_Phoenix_USA',427.0119324,33.50103925,-112.465814,2/7/25 15:46,b'fossil,Phoenix_USA',Phoenix_USA,USA,Phoenix
b'fossil_Pittsburgh_USA',426.7018738,40.45533351,-79.98632704,3/21/25 21:27,b'fossil,Pittsburgh_USA',Pittsburgh_USA,USA,Pittsburgh
b'fossil_Portland_USA',425.9410706,45.52991646,-122.9171622,2/11/25 20:37,b'fossil,Portland_USA',Portland_USA,USA,Portland
b'fossil_Prague_Czech_Republic',426.8049011,50.18429733,13.72628335,2/17/25 8:05,b'fossil,Prague_Czech_Republic',Prague_Czech_Republic,Czech_Republic,Prague
b'fossil_Pune_India',428.4614716,18.73771887,73.8561071,4/28/25 4:26,b'fossil,Pune_India',Pune_India,India,Pune
b'fossil_Pusan_South_Korea',428.8668823,35.33298258,128.7827832,4/6/25 1:04,b'fossil,Pusan_South_Korea',Pusan_South_Korea,South_Korea,Pusan
b'fossil_Qingdao_China',429.2666931,36.28705812,119.5580912,2/24/25 1:11,b'fossil,Qingdao_China',Qingdao_China,China,Qingdao
b'fossil_Quanzhou_China',427.3684845,25.24386719,118.1309896,2/10/25 7:39,b'fossil,Quanzhou_China',Quanzhou_China,China,Quanzhou
b'fossil_Rio_de_Janeiro_Brazil',424.4099731,-22.43772438,-43.50366346,1/6/25 10:57,b'fossil,Rio_de_Janeiro_Brazil',Rio_de_Janeiro_Brazil,Brazil,Rio_de_Janeiro
b'fossil_Riyadh_Saudi_Arabia',427.0997925,24.63806533,46.40906627,2/4/25 5:41,b'fossil,Riyadh_Saudi_Arabia',Riyadh_Saudi_Arabia,Saudi_Arabia,Riyadh
b'fossil_Rome_Italy',424.4941711,42.07412197,12.38776815,2/6/25 8:52,b'fossil,Rome_Italy',Rome_Italy,Italy,Rome
b'fossil_Rostov-on-Don_Russia',424.3357849,47.30757036,39.39937182,2/5/25 8:09,b'fossil,Rostov-on-Don_Russia',Rostov-on-Don_Russia,Russia,Rostov-on-Don
b'fossil_Sacramento_USA',425.5604553,38.70363626,-121.6866461,2/8/25 16:34,b'fossil,Sacramento_USA',Sacramento_USA,USA,Sacramento
b'fossil_Salt_Lake_City_USA',426.4620667,41.08987911,-112.2682168,2/18/25 18:14,b'fossil,Salt_Lake_City_USA',Salt_Lake_City_USA,USA,Salt_Lake_City
b'fossil_Samut_Prakan_Thailand',426.8253937,14.11241438,100.2250626,4/20/25 6:05,b'fossil,Samut_Prakan_Thailand',Samut_Prakan_Thailand,Thailand,Samut_Prakan
b'fossil_San_Antonio_USA',424.011322,29.87137109,-98.87906538,2/22/25 16:43,b'fossil,San_Antonio_USA',San_Antonio_USA,USA,San_Antonio
b'fossil_San_Cristobal_Dominican_Republic',425.7105103,18.74797028,-70.34111796,2/1/25 14:12,b'fossil,San_Cristobal_Dominican_Republic',San_Cristobal_Dominican_Republic,Dominican_Republic,San_Cristobal
b'fossil_San_Diego_USA',428.1495361,32.97787758,-116.9230763,4/1/25 18:54,b'fossil,San_Diego_USA',San_Diego_USA,USA,San_Diego
b'fossil_San_Francisco_USA',427.6775208,37.92623002,-121.9162136,3/22/25 23:46,b'fossil,San_Francisco_USA',San_Francisco_USA,USA,San_Francisco
b'fossil_San_Jose_USA',424.9330902,37.34307181,-121.8179384,2/5/25 17:21,b'fossil,San_Jose_USA',San_Jose_USA,USA,San_Jose
b'fossil_Santiago_Chile',423.7217407,-33.43261477,-70.98943,1/4/25 14:09,b'fossil,Santiago_Chile',Santiago_Chile,Chile,Santiago
b'fossil_Sao_Paulo_Brazil',424.1850891,-23.27940244,-46.92685343,1/9/25 10:05,b'fossil,Sao_Paulo_Brazil',Sao_Paulo_Brazil,Brazil,Sao_Paulo
